31,2,586,1671,2131,Математика,204,,,,Урок
31,4,586,1671,2131,Математика,204,,,,Урок
31,1,621,1671,2131,Математика,204,,,,Урок
31,2,621,1671,2167,Русский язык,207,,,,Урок
31,3,621,1671,2148,Английский язык,205,,,,Урок
31,4,621,1671,2167,Русский язык,207,,,,Урок
31,5,621,1671,2154,Естествознание,323,,,,Урок
31,3,622,1671,2129,Всемирная история,322,,,,Урок
31,4,622,1671,2167,Литература,207,,,,Урок
31,5,622,1671,2167,Русский язык,207,,,,Урок
31,1,623,1671,2167,Литература,207,,,,Урок
31,2,623,1671,2163,Музыка,318,,,,Урок
31,3,623,1671,2138,Информатика,320,,,,Урок
31,5,623,1671,2148,Английский язык,206,,,,Урок
31,1,624,1671,2170,Гл. компетенции,204,,,,Урок
31,1,575,1660,2152,Классный час,318,,,,Урок
31,2,575,1660,2146,Информатика,320,Аханов С.С.,322,Информатика,Урок
31,4,575,1660,2136,Математика,321,,,,Урок
31,5,575,1660,2170,История Казахстана,318,,,,Урок
31,1,576,1660,2154,Естествознание,323,,,,Урок
31,2,576,1660,2152,Казахский язык,318,Ланцевич В.В,320,Казахский язык,Урок
31,3,576,1660,2127,Английский язык,205,Тастенова Р.М,206,Английский язык,Урок
31,4,576,1660,2170,История Казахстана,323,,,,Урок
31,5,576,1660,2152,Казахский язык,318,Аханов С.С.,322,Казахский язык,Урок
31,1,612,1660,2152,Казахский язык,318,Аханов С.С.,322,Казахский язык,Урок
31,2,612,1660,2163,Музыка,206,,,,Урок
31,3,612,1660,2154,Естествознание,323,,,,Урок
31,5,612,1660,2162,Русский язык,207,,,,Урок
31,2,613,1660,2162,Литература,206,,,,Урок
31,3,613,1660,2162,Русский язык,318,,,,Урок
31,4,613,1660,2152,Казахский язык,318,Аханов С.С.,322,Казахский язык,Урок
31,1,579,1660,2162,Русский язык,207,,,,Урок
31,2,579,1660,2127,Английский язык,205,Тастенова Р.М,206,Английский язык,Урок
31,3,579,1660,2162,Литература,207,,,,Урок
31,4,579,1660,2170,Всемирная история,205,,,,Урок
31,5,579,1660,2136,Математика,321,,,,Урок
31,1,580,1660,2136,Математика,321,,,,Урок
31,2,580,1660,2136,Математика,321,,,,Урок
31,3,580,1660,2136,Математика,321,,,,Урок
31,4,580,1660,2170,Гл. компетенции,204,,,,Урок
31,1,581,1660,2127,Английский язык,205,Тастенова Р.М,206,Английский язык,Урок
31,1,582,1672,2148,Классный час,206,,,,Урок
31,2,582,1672,2148,Английский язык,206,,,,Урок
31,3,582,1672,2131,Математика,204,,,,Урок
31,4,582,1672,2170,История Казахстана,318,,,,Урок
31,5,582,1672,2154,Естествознание,323,,,,Урок
31,1,585,1672,2170,История Казахстана,323,,,,Урок
31,2,585,1672,2154,Естествознание,323,,,,Урок
31,3,585,1672,2162,Русский язык,207,,,,Урок
31,5,585,1672,2170,Всемирная история,323,,,,Урок
31,1,586,1672,2162,Русский язык,207,,,,Урок
31,2,586,1672,2162,Литература,206,,,,Урок
31,3,586,1672,2162,Литература,207,,,,Урок
31,4,586,1672,2162,Русский язык,206,,,,Урок
31,5,586,1672,2131,Математика,204,,,,Урок
31,1,621,1672,2163,Музыка,318,,,,Урок
31,2,621,1672,2131,Математика,204,,,,Урок
31,4,621,1672,2148,Английский язык,206,,,,Урок
31,5,621,1672,2147,Казахский язык,206,,,,Урок
31,1,622,1672,2131,Математика,204,,,,Урок
31,2,622,1672,2147,Казахский язык,206,,,,Урок
31,3,622,1672,2147,Казахский язык,206,,,,Урок
31,4,622,1672,2131,Математика,204,,,,Урок
31,5,622,1672,2146,Информатика,320,,,,Урок
31,1,623,1672,2148,Английский язык,206,,,,Урок
31,5,623,1672,2170,Гл. компетенции,204,,,,Урок
31,1,575,1661,2136,Классный час,321,,,,Урок
31,2,575,1661,2138,Русский язык,207,,,,Урок
31,3,575,1661,2136,Алгебра,321,,,,Урок
31,4,575,1661,2138,Русский язык,207,,,,Урок
31,5,575,1661,2136,Алгебра,321,,,,Урок
31,1,576,1661,2129,История Казахстана,315,,,,Урок
31,2,576,1661,2156,Химия,315,,,,Урок
31,4,576,1661,2138,Литература,207,,,,Урок
31,5,576,1661,2146,Биология,317,,,,Урок
31,1,612,1661,2136,Алгебра,321,,,,Урок
31,2,612,1661,2128,Казахский язык,322,Ланцевич В.В,320,Казахский язык,Урок
31,3,612,1661,2146,Физика,317,,,,Урок
31,4,612,1661,2136,Геометрия,321,,,,Урок
31,5,612,1661,2128,Казахский язык,322,Казтаева А.С.,206,Казахский язык,Урок
31,1,613,1661,2154,География,321,,,,Урок
31,2,613,1661,2146,Информатика,320,Казтаева А.С.,318,Информатика,Урок
31,3,613,1661,2166,Английский язык,206,Абишева Г.Е.,205,Английский язык,Урок
31,4,613,1661,2146,Физика,317,,,,Урок
31,5,613,1661,2129,История Казахстана,318,,,,Урок
31,2,579,1661,2136,Геометрия,321,,,,Урок
31,3,579,1661,2146,Биология,317,,,,Урок
31,4,579,1661,2128,Казахский язык,322,Казтаева А.С.,206,Казахский язык,Урок
31,5,579,1661,2166,Английский язык,206,Абишева Г.Е.,205,Английский язык,Урок
31,1,580,1661,2128,Казахский язык,322,Казтаева А.С.,206,Казахский язык,Урок
31,2,580,1661,2166,Английский язык,206,Абишева Г.Е.,205,Английский язык,Урок
31,3,580,1661,2129,Всемирная история,323,,,,Урок
31,4,580,1661,2154,География,323,,,,Урок
31,1,581,1661,2138,Литература,207,,,,Урок
31,3,581,1661,2138,Русский язык,207,,,,Урок
31,5,581,1661,2129,Гл. компетенции,322,,,,Урок
31,2,576,8 Р/Ц,-,Русский язык,207,,,,Урок
31,3,576,8 Р/Ц,-,Физика,317,,,,Урок
31,4,576,8 Р/Ц,-,История Казахстана,323,,,,Урок
31,5,576,8 Р/Ц,-,Химия,315,,,,Урок
31,2,612,8 Р/Ц,-,Литература,207,,,,Урок
31,3,612,8 Р/Ц,-,Казахский язык,322,-,320,Казахский язык,Урок
31,4,612,8 Р/Ц,-,Казахский язык,322,,,,Урок
31,5,612,8 Р/Ц,-,Физика,317,,,,Урок
31,2,613,8 Р/Ц,-,География,323,,,,Урок
31,3,613,8 Р/Ц,-,Информатика,320,,,,Урок
31,4,613,8 Р/Ц,-,Английский язык,206,,,,Урок
31,5,613,8 Р/Ц,-,Геометрия,204,,,,Урок
31,1,579,8 Р/Ц,-,Алгебра,204,,,,Урок
31,2,579,8 Р/Ц,-,Казахский язык,322,-,205,Казахский язык,Урок
31,3,579,8 Р/Ц,-,Геометрия,204,,,,Урок
31,4,579,8 Р/Ц,-,Алгебра,204,,,,Урок
31,5,579,8 Р/Ц,-,Литература,207,,,,Урок
